payment_sequential,payment_type,payment_installments,payment_value
1,credit_card,1,7.69
1,credit_card,5,85.74
1,boleto,1,36.45
1,boleto,1,58.64
1,credit_card,2,184.3
1,credit_card,1,229.34
1,credit_card,1,60.22
1,boleto,1,289.86
1,credit_card,2,156.16
1,boleto,1,242.98
1,credit_card,8,87.64
1,boleto,1,76.17
1,credit_card,5,284.9
1,boleto,1,114.84
1,boleto,1,58.09
1,credit_card,1,98.7
1,credit_card,1,143.43
2,voucher,1,29.93
1,credit_card,6,111.02
1,credit_card,9,237.66
1,credit_card,1,46.48
1,credit_card,2,153.2
1,credit_card,2,72.18
1,boleto,1,75.72
1,credit_card,1,321.51
1,credit_card,1,101.73
1,credit_card,3,279.24
1,credit_card,5,140.08
1,credit_card,1,214.57
1,credit_card,1,69.33
1,credit_card,1,122.01
1,credit_card,1,119.48
1,credit_card,3,147.15
1,boleto,1,163.24
1,credit_card,1,100.0
1,credit_card,1,113.99
1,credit_card,3,53.49
1,credit_card,3,38.17
1,credit_card,1,141.99
1,credit_card,1,56.87
1,credit_card,4,99.33
1,credit_card,4,44.37
2,credit_card,3,329.39
1,credit_card,8,186.39
1,credit_card,5,86.8
1,boleto,1,89.87
1,credit_card,2,220.27
1,credit_card,4,41.22
1,boleto,1,147.0
1,boleto,1,465.88
1,credit_card,2,236.81
1,boleto,1,105.32
1,credit_card,1,65.32
1,credit_card,1,92.06
1,debit_card,1,82.51
1,boleto,1,36.94
1,credit_card,5,60.34
1,credit_card,1,124.84
1,credit_card,1,39.96
1,credit_card,2,96.5
1,boleto,1,41.84
1,credit_card,1,229.28
1,credit_card,1,63.42
1,credit_card,2,100.31
1,credit_card,1,79.13
1,credit_card,5,56.79
1,credit_card,8,123.18
1,credit_card,1,162.62
1,credit_card,1,216.29
1,credit_card,1,42.78
1,credit_card,3,38.95
1,boleto,1,255.74
1,credit_card,2,207.78
1,credit_card,7,491.68
1,credit_card,3,41.83
1,credit_card,3,123.39
1,boleto,1,50.0
1,boleto,1,114.67
1,credit_card,4,455.39
1,boleto,1,116.46
1,credit_card,1,31.68
1,credit_card,1,42.18
1,boleto,1,48.1
1,credit_card,3,150.29
1,credit_card,1,28.79
2,voucher,1,73.86
1,credit_card,1,87.9
1,credit_card,1,193.69
1,credit_card,1,100.0
1,credit_card,2,60.22
1,credit_card,6,628.22
1,credit_card,1,27.39
1,boleto,1,108.05
1,boleto,1,133.8
1,credit_card,7,305.68
1,credit_card,1,154.92
1,credit_card,1,675.03
1,boleto,1,60.14
1,credit_card,2,211.85
1,credit_card,1,36.78
1,credit_card,1,162.89
1,credit_card,7,145.69
1,boleto,1,175.43
1,credit_card,1,29.34
1,credit_card,4,59.59
1,credit_card,1,26.87
1,voucher,1,18.75
1,credit_card,6,132.08
1,credit_card,1,100.0
1,credit_card,4,100.0
1,credit_card,6,166.09
1,credit_card,1,93.54
1,credit_card,2,165.57
1,boleto,1,45.45
1,credit_card,3,95.1
1,credit_card,5,468.63
1,debit_card,1,32.33
1,credit_card,1,47.25
1,boleto,1,81.63
1,credit_card,1,53.9
1,credit_card,1,31.11
1,credit_card,4,196.72
1,credit_card,2,29.0
1,credit_card,6,124.42
1,credit_card,1,134.08
1,credit_card,3,39.22
1,credit_card,4,85.21
1,credit_card,4,193.56
1,credit_card,2,22.37
1,credit_card,3,194.48
1,credit_card,1,49.05
1,credit_card,1,42.68
1,boleto,1,106.16
1,credit_card,4,234.46
2,voucher,1,10.6
1,credit_card,5,55.24
1,boleto,1,219.43
1,credit_card,2,623.59
1,credit_card,5,76.64
2,voucher,1,14.78
1,credit_card,6,102.28
1,credit_card,3,45.09
1,credit_card,2,55.0
1,credit_card,1,64.17
1,credit_card,3,143.58
1,credit_card,5,115.15
1,boleto,1,65.71
1,credit_card,5,92.57
1,credit_card,1,120.39
1,debit_card,1,43.8
1,boleto,1,157.8
1,credit_card,1,163.06
1,credit_card,1,123.13
1,credit_card,4,76.08
1,boleto,1,213.73
1,boleto,1,78.73
1,credit_card,1,186.71
1,credit_card,3,262.83
1,boleto,1,57.99
1,credit_card,2,177.49
1,credit_card,1,69.48
1,credit_card,4,102.28
1,boleto,1,83.71
1,boleto,1,18.19
1,credit_card,5,322.55
1,credit_card,1,55.06
1,boleto,1,65.24
1,credit_card,1,324.66
1,boleto,1,28.75
1,boleto,1,64.0
1,debit_card,1,39.72
1,credit_card,1,247.23
1,credit_card,2,28.33
1,debit_card,1,66.66
1,credit_card,2,105.77
1,credit_card,1,63.42
1,credit_card,9,91.66
1,credit_card,5,54.0
1,credit_card,3,169.61
1,credit_card,3,88.75
1,boleto,1,51.73
2,voucher,1,151.75
1,credit_card,2,408.9
1,credit_card,1,30.1
1,credit_card,1,100.0
1,credit_card,1,131.06
1,credit_card,4,58.61
1,credit_card,1,119.5
1,boleto,1,122.92
1,credit_card,3,50.13
1,credit_card,1,27.53
1,credit_card,4,150.75
1,credit_card,2,144.83
1,credit_card,8,420.86
1,credit_card,8,451.34
1,credit_card,1,151.83
1,boleto,1,76.62
1,debit_card,1,56.85
1,credit_card,1,124.39
1,credit_card,6,577.58
1,boleto,1,76.08
1,boleto,1,142.21
1,credit_card,1,157.42
1,credit_card,2,57.51
1,credit_card,3,35.01
1,credit_card,8,214.46
1,boleto,1,117.94
1,boleto,1,63.11
1,credit_card,4,220.66
1,credit_card,1,89.85
1,debit_card,1,348.48
1,credit_card,3,71.77
1,credit_card,1,229.78
1,credit_card,2,108.31
1,credit_card,3,675.01
1,credit_card,2,24.42
1,credit_card,1,42.78
1,credit_card,2,45.79
1,boleto,1,168.23
1,credit_card,1,72.75
1,credit_card,2,310.21
1,credit_card,3,85.24
1,credit_card,1,105.74
1,credit_card,1,44.95
1,credit_card,2,191.5
1,credit_card,1,86.64
1,credit_card,6,90.88
1,credit_card,2,92.21
1,credit_card,6,120.69
1,credit_card,1,58.16
1,boleto,1,117.79
1,credit_card,1,75.08
1,credit_card,3,127.38
1,credit_card,5,279.1
1,credit_card,4,300.48
1,credit_card,4,174.26
1,credit_card,1,143.39
1,credit_card,8,80.38
1,credit_card,1,144.96
1,boleto,1,63.83
1,boleto,1,67.36
1,credit_card,2,85.14
1,credit_card,3,100.33
1,credit_card,6,126.4
1,credit_card,3,111.89
1,credit_card,1,92.46
2,credit_card,8,163.82
1,credit_card,2,83.79
1,boleto,1,43.14
1,boleto,1,100.0
1,boleto,1,133.34
1,credit_card,7,154.73
1,credit_card,5,55.53
1,boleto,1,54.32
1,credit_card,3,62.01
1,credit_card,4,44.09
1,boleto,1,35.36
1,credit_card,7,236.21
1,credit_card,5,72.14
1,boleto,1,128.35
1,credit_card,2,118.71
1,credit_card,1,204.06
1,credit_card,1,228.79
1,boleto,1,74.63
1,credit_card,2,65.7
1,credit_card,5,146.82
1,credit_card,4,190.34
1,boleto,1,116.84
1,credit_card,1,272.79
1,credit_card,1,194.7
1,credit_card,1,38.1
1,credit_card,6,144.86
1,credit_card,1,216.31
1,credit_card,2,86.12
1,credit_card,4,133.18
1,credit_card,1,71.96
1,boleto,1,62.8
1,credit_card,3,148.98
1,credit_card,3,30.15
1,credit_card,1,47.17
1,credit_card,4,105.38
1,credit_card,8,435.45
1,credit_card,1,39.01
1,credit_card,5,102.96
1,credit_card,1,88.23
1,credit_card,1,32.77
1,credit_card,2,60.1
1,credit_card,6,66.24
1,credit_card,2,59.9
1,credit_card,1,75.07
1,credit_card,1,56.78
1,credit_card,7,75.07
1,credit_card,1,1.68
1,credit_card,4,100.0
2,voucher,1,50.0
1,credit_card,3,39.59
1,credit_card,6,100.0
1,credit_card,2,273.18
1,boleto,1,246.36
1,credit_card,1,73.34
1,credit_card,1,675.01
1,boleto,1,150.74
1,credit_card,3,67.68
1,credit_card,1,23.23
1,credit_card,8,85.14
1,credit_card,6,74.17
1,credit_card,1,189.37
1,boleto,1,113.05
1,credit_card,4,606.48
1,credit_card,3,289.04
1,credit_card,1,71.14
1,boleto,1,133.64
1,credit_card,2,143.49
1,credit_card,1,128.11
1,credit_card,1,96.02
1,credit_card,3,116.94
1,credit_card,2,108.2
1,credit_card,2,110.31
1,voucher,1,5.45
1,credit_card,3,96.65
1,boleto,1,88.71
1,boleto,1,72.43
1,credit_card,1,210.08
1,credit_card,1,336.48
1,credit_card,4,107.9
1,boleto,1,125.29
1,credit_card,3,101.78
1,boleto,1,65.95
1,credit_card,8,90.17
1,credit_card,2,156.72
1,credit_card,1,32.29
1,credit_card,1,178.34
1,credit_card,6,100.0
1,debit_card,1,149.72
2,voucher,1,67.35
1,credit_card,1,39.34
1,credit_card,8,181.26
1,credit_card,1,98.61
1,boleto,1,40.86
1,credit_card,3,322.89
1,boleto,1,64.44
1,boleto,1,36.75
1,voucher,1,276.85
1,credit_card,1,43.04
1,boleto,1,195.03
1,credit_card,1,134.76
1,credit_card,5,139.09
1,credit_card,6,67.22
1,credit_card,5,98.7
1,boleto,1,97.22
1,boleto,1,141.28
2,credit_card,1,48.64
1,credit_card,1,98.8
1,credit_card,3,145.85
1,credit_card,5,223.14
1,credit_card,1,153.74
1,credit_card,2,124.98
1,boleto,1,222.16
1,credit_card,3,85.6
1,boleto,1,27.3
1,boleto,1,55.0
1,credit_card,1,217.64
1,credit_card,6,309.73
1,credit_card,8,286.84
1,credit_card,3,122.92
1,credit_card,3,31.72
1,boleto,1,435.57
1,credit_card,2,72.14
1,credit_card,1,70.91
1,credit_card,2,105.01
1,credit_card,4,224.71
1,credit_card,4,126.8
1,credit_card,6,510.69
1,credit_card,3,38.22
1,credit_card,1,52.84
1,credit_card,4,158.28
1,boleto,1,140.62
1,credit_card,1,53.72
1,boleto,1,92.95
1,credit_card,1,86.83
1,credit_card,2,117.85
1,boleto,1,135.49
1,credit_card,1,92.69
1,credit_card,1,29.2
1,boleto,1,111.64
1,credit_card,2,157.85
1,credit_card,3,38.79
1,credit_card,6,395.05
1,boleto,1,35.0
1,voucher,1,41.18
1,boleto,1,121.3
1,credit_card,8,100.0
1,credit_card,2,208.0
1,boleto,1,88.9
1,boleto,1,706.84
1,voucher,1,36.35
1,boleto,1,123.34
1,credit_card,1,257.15
1,credit_card,4,46.19
1,credit_card,1,56.39
1,credit_card,1,104.7
1,credit_card,3,48.62
1,credit_card,1,41.04
1,credit_card,3,159.12
1,credit_card,6,142.98
1,credit_card,1,77.63
1,boleto,1,82.32
1,credit_card,1,34.0
1,credit_card,4,219.63
1,boleto,1,66.58
1,credit_card,1,168.82
1,credit_card,3,345.05
1,boleto,1,248.82
1,credit_card,5,136.26
1,credit_card,1,353.13
1,boleto,1,190.37
1,credit_card,1,42.68
1,credit_card,4,48.3
1,credit_card,1,89.88
1,boleto,1,114.45
1,credit_card,2,95.01
1,credit_card,1,89.48
1,credit_card,1,65.35
1,boleto,1,107.9
1,credit_card,1,109.22
1,credit_card,1,37.53
1,credit_card,8,213.6
1,credit_card,1,50.5
1,credit_card,3,128.31
1,credit_card,4,305.63
1,boleto,1,218.93
1,credit_card,5,118.03
1,credit_card,1,50.71
1,credit_card,5,98.45
1,boleto,1,39.1
1,credit_card,1,32.61
1,credit_card,3,236.92
1,boleto,1,35.4
1,credit_card,1,52.49
1,credit_card,1,198.12
1,boleto,1,152.72
1,credit_card,2,96.8
1,credit_card,4,117.57
1,credit_card,1,304.7
1,credit_card,1,69.73
1,credit_card,1,116.85
1,credit_card,3,132.26
1,credit_card,2,77.57
1,boleto,1,131.75
1,debit_card,1,29.38
1,credit_card,1,22.51
1,credit_card,1,32.68
1,credit_card,8,383.03
1,boleto,1,85.14
2,voucher,1,41.49
1,credit_card,3,78.21
1,voucher,1,68.61
1,credit_card,8,345.42
1,credit_card,4,44.09
1,credit_card,8,148.51
1,credit_card,4,80.89
1,credit_card,1,44.09
1,credit_card,6,630.09
1,credit_card,4,121.63
1,credit_card,1,92.5
2,voucher,1,121.38
1,boleto,1,77.69
2,voucher,1,24.31
1,credit_card,5,53.1
1,voucher,1,8.23
1,boleto,1,75.5
1,boleto,1,200.91
1,credit_card,1,85.63
1,credit_card,3,61.75
1,credit_card,1,76.52
1,credit_card,1,78.84
1,debit_card,1,28.57
1,credit_card,3,86.02
1,credit_card,4,43.83
1,voucher,1,107.13
1,credit_card,1,181.68
1,credit_card,2,104.05
1,credit_card,9,102.87
1,credit_card,7,77.57
1,credit_card,8,313.4
1,credit_card,1,40.38
1,credit_card,2,52.68
1,credit_card,8,191.75
1,credit_card,1,61.99
1,boleto,1,97.43
1,credit_card,6,387.14
1,credit_card,3,48.3
1,credit_card,1,64.1
1,credit_card,2,107.19
1,credit_card,5,626.48
1,boleto,1,187.41
1,credit_card,3,43.22
1,credit_card,2,221.56
1,credit_card,1,171.34
1,credit_card,8,306.1
1,credit_card,3,173.26
1,credit_card,8,278.67
1,credit_card,4,168.06
1,credit_card,5,93.92
1,credit_card,1,64.22
1,credit_card,3,72.45
1,boleto,1,100.48
1,credit_card,2,45.68
1,credit_card,1,48.71
1,credit_card,6,200.92
1,voucher,1,25.0
2,voucher,1,44.7
1,credit_card,3,39.6
1,credit_card,4,42.77
1,credit_card,1,115.9
1,credit_card,2,24.29
1,credit_card,8,289.59
1,boleto,1,35.04
1,credit_card,6,177.58
1,credit_card,4,43.97
1,credit_card,3,136.29
1,credit_card,1,23.99
1,credit_card,1,156.73
1,credit_card,1,236.34
1,credit_card,1,93.09
1,credit_card,1,113.14
1,boleto,1,106.78
1,credit_card,1,74.94
1,credit_card,1,33.23
2,voucher,1,25.63
1,voucher,1,96.02
1,boleto,1,44.24
1,credit_card,6,322.17
1,boleto,1,96.59
1,credit_card,3,113.86
1,credit_card,3,215.05
1,credit_card,1,119.79
1,credit_card,1,45.48
1,boleto,1,166.29
1,credit_card,1,118.88
1,credit_card,1,67.53
1,credit_card,1,241.25
1,credit_card,1,147.06
1,boleto,1,295.93
1,boleto,1,80.21
1,credit_card,2,135.16
1,credit_card,1,51.75
1,credit_card,3,63.0
1,boleto,1,132.92
1,credit_card,1,102.12
1,credit_card,2,438.26
1,credit_card,1,115.45
1,credit_card,1,220.02
1,credit_card,2,219.77
1,credit_card,1,100.62
1,boleto,1,190.25
1,credit_card,1,74.94
1,credit_card,3,208.2
1,credit_card,6,300.36
1,boleto,1,109.41
1,credit_card,1,342.88
1,credit_card,5,273.88
1,credit_card,1,64.9
1,credit_card,2,238.0
1,boleto,1,185.96
1,credit_card,3,118.09
1,credit_card,6,221.23
1,boleto,1,65.01
1,credit_card,1,32.86
1,boleto,1,36.95
1,credit_card,4,178.59
2,credit_card,1,67.52
1,credit_card,3,74.08
1,credit_card,3,162.24
1,credit_card,8,103.04
1,boleto,1,37.95
1,boleto,1,54.0
1,boleto,1,63.1
1,credit_card,5,50.08
1,boleto,1,184.84
1,credit_card,8,228.18
1,credit_card,6,202.95
1,credit_card,1,56.78
1,credit_card,1,22.69
1,credit_card,2,150.05
1,boleto,1,57.06
1,credit_card,3,209.96
1,credit_card,1,38.89
1,boleto,1,86.68
1,credit_card,3,127.31
1,credit_card,3,124.78
1,credit_card,1,120.82
2,voucher,1,100.0
1,credit_card,6,67.68
1,credit_card,1,72.66
1,credit_card,5,170.86
1,credit_card,3,42.77
1,credit_card,1,59.25
1,boleto,1,150.21
1,credit_card,8,312.37
1,credit_card,2,42.58
1,credit_card,9,96.31
1,credit_card,2,107.8
1,credit_card,3,237.16
1,boleto,1,271.35
1,credit_card,1,56.78
1,credit_card,1,200.21
1,boleto,1,37.34
1,boleto,1,88.72
1,voucher,1,247.85
1,voucher,1,0.2
1,credit_card,8,334.46
1,credit_card,2,246.85
1,credit_card,3,114.44
1,credit_card,1,73.15
1,credit_card,4,159.2
1,boleto,1,216.14
1,boleto,1,57.53
1,credit_card,1,42.58
1,credit_card,1,35.0
1,boleto,1,234.2
1,credit_card,4,135.08
1,credit_card,1,75.08
2,voucher,1,34.95
1,credit_card,1,77.57
2,voucher,1,200.0
1,credit_card,1,491.69
1,credit_card,1,180.3
1,credit_card,3,227.1
1,credit_card,1,368.28
1,credit_card,1,102.03
1,credit_card,5,267.99
1,boleto,1,100.92
1,boleto,1,84.66
1,credit_card,1,45.61
1,credit_card,3,104.72
1,boleto,1,43.1
1,credit_card,6,129.2
1,boleto,1,171.0
1,credit_card,1,45.0
1,credit_card,4,223.44
1,credit_card,1,86.85
1,credit_card,6,60.46
1,credit_card,2,25.03
1,boleto,1,54.2
1,credit_card,1,98.65
1,credit_card,3,139.22
1,credit_card,1,115.45
1,credit_card,2,76.19
1,credit_card,1,41.75
1,credit_card,9,624.24
1,credit_card,3,31.77
1,credit_card,1,127.92
1,voucher,1,23.1
1,credit_card,9,91.68
1,credit_card,5,264.48
1,voucher,1,5.84
1,boleto,1,78.1
1,credit_card,3,153.9
1,credit_card,1,57.53
1,boleto,1,183.51
1,voucher,1,92.2
1,credit_card,9,95.78
1,credit_card,8,239.77
1,credit_card,1,31.43
1,credit_card,4,256.16
1,boleto,1,99.33
1,credit_card,5,252.09
1,credit_card,3,114.69
1,credit_card,1,56.39
1,voucher,1,19.0
1,credit_card,1,51.41
1,credit_card,2,87.55
1,credit_card,7,101.24
1,boleto,1,35.0
1,credit_card,1,220.74
1,credit_card,1,158.71
1,credit_card,1,163.13
1,credit_card,2,234.84
1,credit_card,3,87.58
1,credit_card,4,99.75
1,credit_card,1,22.78
1,credit_card,2,44.38
1,boleto,1,257.46
1,boleto,1,191.67
1,credit_card,1,65.39
1,credit_card,1,27.2
1,credit_card,3,35.19
1,credit_card,2,23.17
1,credit_card,3,108.81
1,credit_card,1,27.68
1,credit_card,1,50.0
1,credit_card,2,110.01
1,credit_card,2,112.03
1,credit_card,1,62.37
1,boleto,1,124.93
1,credit_card,1,25.09
1,credit_card,3,228.69
1,boleto,1,106.51
1,credit_card,3,83.41
1,credit_card,3,154.1
1,boleto,1,44.66
3,voucher,1,12.33
1,credit_card,3,35.77
1,credit_card,1,106.78
1,credit_card,1,39.75
1,credit_card,2,96.1
1,credit_card,4,98.62
1,credit_card,1,71.53
1,credit_card,1,67.63
1,boleto,1,363.05
1,credit_card,3,102.7
1,boleto,1,122.98
1,boleto,1,51.64
1,credit_card,1,55.0
1,credit_card,3,148.02
1,credit_card,8,107.99
1,boleto,1,89.85
1,boleto,1,148.06
1,credit_card,1,42.54
1,credit_card,8,92.55
1,voucher,1,5.16
1,boleto,1,49.86
1,boleto,1,86.79
1,credit_card,3,85.16
1,boleto,1,227.61
1,credit_card,8,82.97
1,credit_card,2,132.08
1,credit_card,2,40.29
1,credit_card,1,100.0
1,credit_card,5,464.98
1,credit_card,1,434.73
1,boleto,1,79.24
1,credit_card,3,130.25
1,credit_card,1,67.44
1,credit_card,2,156.63
1,credit_card,1,68.53
1,boleto,1,64.18
1,credit_card,8,83.57
1,boleto,1,208.07
1,credit_card,2,207.12
1,credit_card,1,41.64
2,voucher,1,49.83
1,credit_card,1,100.0
1,credit_card,6,107.79
1,credit_card,3,105.38
1,voucher,1,72.03
1,credit_card,1,113.29
1,credit_card,1,90.0
1,credit_card,4,139.62
1,credit_card,1,82.33
1,credit_card,9,96.88
1,boleto,1,138.15
1,credit_card,1,85.11
1,credit_card,1,45.09
1,credit_card,1,257.21
1,credit_card,1,219.27
1,credit_card,1,47.69
1,credit_card,2,68.82
1,credit_card,6,86.73
1,credit_card,1,50.62
1,credit_card,3,63.22
1,credit_card,4,43.22
1,boleto,1,177.76
1,boleto,1,43.22
1,credit_card,1,89.39
1,credit_card,1,100.0
1,debit_card,1,57.51
1,credit_card,4,73.74
1,credit_card,1,137.99
1,credit_card,3,104.37
1,credit_card,4,335.47
1,credit_card,3,83.41
1,credit_card,1,90.88
1,boleto,1,53.62
1,credit_card,1,199.75
1,credit_card,5,59.31
1,credit_card,1,47.03
1,credit_card,3,165.13
1,voucher,1,4.03
1,credit_card,6,100.35
1,boleto,1,26.38
1,credit_card,8,85.54
1,credit_card,2,85.73
1,credit_card,7,424.26
1,credit_card,1,101.6
1,credit_card,1,38.09
1,boleto,1,75.85
1,credit_card,1,58.27
1,credit_card,2,67.16
2,voucher,1,218.72
1,credit_card,1,140.49
1,credit_card,1,123.34
1,credit_card,1,40.63
1,credit_card,2,63.52
1,credit_card,1,128.84
1,credit_card,2,46.0
1,credit_card,1,102.92
1,credit_card,1,66.07
1,credit_card,1,188.45
1,credit_card,2,106.16
1,credit_card,6,82.33
1,credit_card,2,44.26
1,credit_card,1,488.58
1,boleto,1,44.23
1,credit_card,2,153.1
1,credit_card,2,29.69
1,credit_card,2,270.54
1,credit_card,1,8.1
1,credit_card,1,186.62
1,voucher,1,35.59
3,voucher,1,53.89
1,boleto,1,42.79
1,voucher,1,26.8
1,credit_card,3,30.79
1,boleto,1,633.5
1,boleto,1,141.26
1,credit_card,2,140.38
1,credit_card,1,24.77
1,credit_card,1,94.63
1,credit_card,5,109.81
1,credit_card,1,104.37
1,credit_card,6,137.67
1,credit_card,1,91.29
1,credit_card,7,514.11
1,credit_card,1,52.75
1,credit_card,4,175.88
1,credit_card,4,48.06
1,credit_card,4,99.22
3,voucher,1,20.0
1,credit_card,3,166.47
1,credit_card,1,44.13
1,credit_card,3,238.78
1,credit_card,6,63.22
1,boleto,1,82.88
1,credit_card,1,100.95
2,voucher,1,91.65
1,boleto,1,102.64
1,credit_card,3,185.93
1,credit_card,2,64.44
1,debit_card,1,61.4
1,credit_card,5,135.92
1,credit_card,1,175.1
1,credit_card,8,195.88
1,debit_card,1,17.29
1,credit_card,1,36.09
1,credit_card,5,177.25
1,boleto,1,53.01
1,credit_card,2,110.37
3,voucher,1,25.0
1,credit_card,1,63.91
1,credit_card,2,140.49
1,credit_card,1,37.72
1,boleto,1,77.79
2,voucher,1,51.49
1,credit_card,3,196.5
1,credit_card,1,116.94
1,credit_card,1,35.84
1,boleto,1,42.8
1,credit_card,1,35.8
1,credit_card,4,80.78
1,credit_card,5,62.01
1,boleto,1,97.87
1,credit_card,6,142.1
1,credit_card,3,37.37
1,credit_card,4,55.6
1,credit_card,1,77.81
1,credit_card,6,66.67
1,credit_card,3,89.96
1,credit_card,1,117.44
1,credit_card,4,244.52
1,credit_card,5,175.79
1,boleto,1,254.75
1,boleto,1,50.02
1,debit_card,1,100.0
1,credit_card,2,101.14
1,boleto,1,157.81
1,credit_card,4,103.86
1,boleto,1,155.62
1,credit_card,2,52.58
2,voucher,1,119.99
1,credit_card,2,61.05
1,credit_card,5,168.74
1,boleto,1,76.58
1,credit_card,4,46.04
1,credit_card,4,142.45
1,credit_card,5,100.54
1,credit_card,1,72.0
1,credit_card,1,103.37
1,credit_card,1,63.17
1,credit_card,1,152.09
1,credit_card,1,87.7
1,boleto,1,99.43
1,credit_card,3,67.15
1,credit_card,4,132.17
1,credit_card,2,159.21
1,boleto,1,102.93
1,credit_card,5,83.73
1,credit_card,8,514.7
1,credit_card,1,59.34
1,boleto,1,247.65
1,credit_card,5,197.07
1,credit_card,2,249.41
1,credit_card,1,183.53
1,credit_card,7,224.1
1,credit_card,2,63.73
1,credit_card,6,64.1
1,credit_card,4,203.79
1,credit_card,4,92.57
2,voucher,1,50.0
1,credit_card,3,223.77
1,boleto,1,138.08
1,boleto,1,28.4
1,credit_card,3,164.66
1,voucher,1,8.57
1,credit_card,4,59.3
1,boleto,1,144.58
1,credit_card,1,99.43
1,credit_card,4,100.0
1,credit_card,2,127.98
1,credit_card,2,60.01
3,voucher,1,12.34
1,credit_card,5,59.82
1,credit_card,2,114.45
1,credit_card,4,43.83
1,credit_card,2,123.1
1,credit_card,1,211.93
1,credit_card,4,164.4
1,credit_card,3,160.12
1,boleto,1,50.38
1,credit_card,8,550.03
1,credit_card,4,92.28
1,voucher,1,5.95
1,credit_card,3,147.78
1,credit_card,1,54.76
1,credit_card,3,184.2
1,credit_card,4,217.01
1,credit_card,4,46.61
1,credit_card,6,62.91
1,credit_card,3,45.0
1,boleto,1,90.05
1,credit_card,1,76.89
1,boleto,1,123.07
1,credit_card,1,119.48
1,boleto,1,300.36
1,boleto,1,106.76
1,credit_card,1,428.02
1,credit_card,4,42.07
1,credit_card,1,163.04
1,credit_card,6,164.79
2,voucher,1,50.0
1,credit_card,2,169.56
1,credit_card,1,112.54
1,credit_card,1,64.13
1,credit_card,1,30.86
1,credit_card,4,129.53
1,credit_card,3,180.25
1,boleto,1,142.89
1,credit_card,1,19.33
1,credit_card,1,25.31
1,credit_card,8,161.97
1,boleto,1,100.0
1,credit_card,3,181.64
2,voucher,1,43.42
1,boleto,1,256.11
1,credit_card,3,175.82
1,credit_card,1,29.51
1,credit_card,3,88.29
1,credit_card,1,80.22
1,credit_card,1,44.42
1,voucher,1,0.48
1,boleto,1,59.09
1,credit_card,2,90.23
1,credit_card,5,102.68
1,boleto,1,46.64
1,credit_card,3,121.62
2,voucher,1,15.19
1,voucher,1,14.2
1,credit_card,4,123.69
1,credit_card,3,98.88
1,credit_card,1,86.08
1,credit_card,2,100.04
1,credit_card,2,199.07
1,credit_card,1,590.05
1,credit_card,2,138.72
1,credit_card,1,61.02
1,credit_card,3,266.18
1,credit_card,2,85.79
1,credit_card,8,545.24
1,credit_card,4,42.85
1,credit_card,2,145.0
1,credit_card,2,128.19
1,credit_card,1,60.0
1,credit_card,1,37.5
1,boleto,1,85.15
1,credit_card,3,37.45
1,credit_card,3,107.9
1,credit_card,4,218.0
1,credit_card,1,44.53
2,voucher,1,69.41
1,credit_card,2,43.93
1,credit_card,3,211.91
1,credit_card,6,307.68
1,credit_card,1,31.69
1,credit_card,1,27.75
1,credit_card,1,87.13
1,credit_card,1,13.17
1,credit_card,3,166.6
1,credit_card,1,69.58
1,boleto,1,84.8
1,credit_card,4,120.84
1,boleto,1,36.35
1,boleto,1,160.57
1,credit_card,5,423.47
1,credit_card,4,45.53
1,credit_card,2,157.79
1,credit_card,1,37.93
1,credit_card,1,35.09
3,voucher,1,63.45
1,boleto,1,60.11
1,boleto,1,102.87
1,credit_card,4,53.01
1,credit_card,3,150.14
1,boleto,1,91.97
1,credit_card,1,57.39
1,boleto,1,212.02
1,credit_card,2,43.87
1,credit_card,4,106.16
1,credit_card,1,62.71
1,credit_card,4,78.6
1,credit_card,2,86.45
1,credit_card,1,131.25
1,voucher,1,26.73
1,credit_card,8,166.98
